Unnamed: 0,Property ID,Locality data,Price,Property type,Number of bedrooms,Living area m²,Equipped kitchen,Furnished,Open fire,Terrace surface m²,Garden area m²,Swimming pool,Building condition,Price per m²,Region
6340,20218756,4671,119000,apartment,2.0,123.0,1,0,1,21.0,41.0,0,Good,967.479674796748,Wallonia
1744,20098594,4041,119000,house,2.0,134.0,0,0,1,,84.0,0,To renovate,888.0597014925373,Wallonia
7444,20195818,4190,119000,apartment,1.0,77.0,0,0,1,,162.0,0,Good,1545.4545454545455,Wallonia
4879,11189104,6800,119000,house,2.0,87.0,1,0,1,7.0,,0,To renovate,1367.816091954023,Wallonia
4654,20107915,4100,119000,house,2.0,81.0,1,0,1,,,0,To be done up,1469.1358024691358,Wallonia
9947,20147395,4051,119000,apartment,2.0,112.0,0,0,1,,,0,To be done up,1062.5,Wallonia
345,20218547,4680,119000,house,2.0,97.0,0,0,1,,40.0,0,To renovate,1226.8041237113403,Wallonia
6082,20235136,4480,119000,apartment,2.0,80.0,1,0,1,,75.0,0,Good,1487.5,Wallonia
9767,11300235,4020,119000,apartment,1.0,50.0,1,0,1,,,0,Good,2380.0,Wallonia
9441,20067237,6960,116500,apartment,2.0,60.0,0,0,1,,,0,Good,1941.6666666666667,Wallonia
2344,20164254,4031,115000,house,2.0,105.0,0,0,1,60.0,25.0,0,To renovate,1095.2380952380952,Wallonia
7974,20205894,7911,115000,apartment,2.0,220.0,0,0,1,,,0,Good,522.7272727272727,Wallonia
1854,20219578,5580,115000,house,3.0,99.0,0,0,1,40.0,,0,Good,1161.6161616161617,Wallonia
4653,11402272,4480,115000,house,3.0,102.0,0,0,1,,90.0,0,To renovate,1127.450980392157,Wallonia
1933,20225541,5500,115000,house,2.0,100.0,0,0,1,15.0,460.0,0,To renovate,1150.0,Wallonia
9677,20188970,4040,115000,apartment,1.0,36.0,0,0,1,5.0,,0,Just renovated,3194.4444444444443,Wallonia
31,20242312,7340,115000,house,2.0,143.0,0,0,1,,,0,To renovate,804.1958041958042,Wallonia
2501,20225461,5530,115000,house,1.0,55.0,0,0,1,,207.0,1,Good,2090.909090909091,Wallonia
8968,20243460,6000,115000,apartment,2.0,188.0,0,0,1,3.0,,0,To renovate,611.7021276595744,Wallonia
8386,20237903,7000,115000,apartment,2.0,75.0,1,0,1,,,0,Good,1533.3333333333333,Wallonia
9074,20245198,4030,114000,apartment,1.0,35.0,0,0,1,,,0,Good,3257.1428571428573,Wallonia
1366,20234762,7110,110000,house,3.0,161.0,0,0,1,,,0,To be done up,683.2298136645962,Wallonia
8385,20234753,4000,110000,apartment,1.0,30.0,0,0,1,,,0,As new,3666.6666666666665,Wallonia
6672,20115587,4000,110000,apartment,1.0,70.0,1,0,1,15.0,,0,Just renovated,1571.4285714285713,Wallonia
3125,20166514,6840,110000,house,3.0,103.0,0,0,1,9.0,111.0,0,Good,1067.9611650485438,Wallonia
265,20213318,5523,110000,house,3.0,75.0,0,0,1,,1346.0,0,To renovate,1466.6666666666667,Wallonia
3816,20213746,5650,110000,house,2.0,110.0,0,0,1,22.0,320.0,0,To renovate,1000.0,Wallonia
6660,20181103,5190,110000,apartment,2.0,100.0,0,0,1,10.0,,0,Good,1100.0,Wallonia
424,20231299,6061,110000,house,2.0,135.0,0,0,1,30.0,,0,To renovate,814.8148148148148,Wallonia
1947,20160984,4102,109000,house,3.0,115.0,0,0,1,30.0,172.0,0,To renovate,947.8260869565217,Wallonia
6692,20199450,6850,109000,apartment,2.0,104.0,0,0,1,,,0,Good,1048.076923076923,Wallonia
8202,20202700,6880,109000,apartment,1.0,96.0,1,0,1,12.0,,0,Just renovated,1135.4166666666667,Wallonia
4652,20028868,6180,109000,house,2.0,152.0,0,0,1,,700.0,0,To renovate,717.1052631578947,Wallonia
1558,20246234,5540,105000,house,1.0,56.0,0,0,1,,,0,Just renovated,1875.0,Wallonia
2722,20225551,5530,105000,house,2.0,45.0,0,1,1,18.0,200.0,0,Good,2333.3333333333335,Wallonia
5094,11426257,7370,105000,house,2.0,94.0,0,0,1,,255.0,0,To renovate,1117.0212765957447,Wallonia
4878,11339758,7380,104000,house,2.0,103.0,0,0,1,,117.0,0,To restore,1009.7087378640776,Wallonia
2457,20231025,4100,100000,house,1.0,62.0,0,0,1,,,0,Good,1612.9032258064517,Wallonia
4905,20231595,4500,100000,house,1.0,93.0,0,0,1,,,0,To renovate,1075.268817204301,Wallonia
3117,20218624,6500,100000,house,6.0,238.0,0,0,1,,,0,To renovate,420.16806722689074,Wallonia
4638,20221870,7033,100000,house,2.0,82.0,0,0,1,18.0,130.0,0,Good,1219.5121951219512,Wallonia
5093,20105259,6920,99900,house,3.0,144.0,0,0,1,,,0,To renovate,693.75,Wallonia
1867,20209395,4400,99900,house,2.0,101.0,0,0,1,30.0,142.0,0,To be done up,989.1089108910891,Wallonia
6068,20245410,4040,99900,apartment,1.0,60.0,0,0,1,5.0,,0,Good,1665.0,Wallonia
9943,11404549,4000,99000,apartment,1.0,31.0,0,0,1,,,0,As new,3193.548387096774,Wallonia
1803,20187600,4020,99000,house,2.0,80.0,1,0,1,,,0,To be done up,1237.5,Wallonia
4130,20178082,4100,99000,house,2.0,190.0,1,0,1,,55.0,0,To be done up,521.0526315789474,Wallonia
1273,20199118,4020,99000,house,2.0,71.0,0,0,1,,,0,Good,1394.3661971830986,Wallonia
7981,20233688,6001,99000,apartment,3.0,100.0,0,0,1,3.0,,0,Good,990.0,Wallonia
7956,20239711,6000,99000,apartment,3.0,100.0,0,0,1,3.0,,0,Good,990.0,Wallonia
4877,20069793,4100,99000,house,4.0,203.0,0,0,1,8.0,,0,To renovate,487.6847290640394,Wallonia
4651,20043223,6747,99000,house,3.0,150.0,0,0,1,,90.0,0,To renovate,660.0,Wallonia
2845,20069785,4680,99000,house,2.0,92.0,0,0,1,20.0,,0,To renovate,1076.0869565217392,Wallonia
4902,20176088,6010,99000,house,2.0,88.0,0,0,1,60.0,240.0,0,To renovate,1125.0,Wallonia
4958,20225457,5500,99000,house,5.0,190.0,0,0,1,,,0,To renovate,521.0526315789474,Wallonia
5271,20246096,4101,99000,apartment,1.0,58.0,0,1,1,3.0,,0,Good,1706.896551724138,Wallonia
10103,20218371,6880,99000,apartment,2.0,55.0,1,0,1,,,0,As new,1800.0,Wallonia
8834,20202058,4400,99000,apartment,1.0,64.0,0,0,1,,,0,Good,1546.875,Wallonia
264,20213728,6440,99000,house,2.0,59.0,0,0,1,40.0,,0,As new,1677.9661016949153,Wallonia
9232,11394332,4800,99000,apartment,2.0,126.0,1,0,1,,,0,To be done up,785.7142857142857,Wallonia
3788,20128134,7940,99000,house,3.0,128.0,0,0,1,20.0,350.0,0,To restore,773.4375,Wallonia
9898,20213684,6060,99000,apartment,2.0,60.0,0,0,1,1.0,,0,Good,1650.0,Wallonia
3787,20103598,6920,99000,house,3.0,130.0,0,0,1,6.0,,0,To renovate,761.5384615384615,Wallonia
1557,20244848,5530,99000,house,2.0,40.0,0,1,1,16.0,262.0,0,Just renovated,2475.0,Wallonia
2111,20112348,4020,99000,house,4.0,217.0,0,0,1,,650.0,0,To restore,456.221198156682,Wallonia
4543,20202057,4400,99000,house,1.0,64.0,0,0,1,,,0,Good,1546.875,Wallonia
6728,20240940,6950,98500,apartment,1.0,41.0,0,0,1,6.0,,0,Good,2402.439024390244,Wallonia
10469,20234724,4100,95000,apartment,1.0,60.0,0,0,1,,,0,To renovate,1583.3333333333333,Wallonia
3786,20080629,4102,95000,house,2.0,105.0,0,0,1,,,0,To be done up,904.7619047619048,Wallonia
417,20241827,7331,95000,house,3.0,97.0,0,0,1,,88.0,0,Good,979.3814432989691,Wallonia
9231,20146241,6000,95000,apartment,2.0,59.0,0,0,1,,,0,To renovate,1610.1694915254238,Wallonia
9942,20108145,4480,95000,apartment,1.0,87.0,1,0,1,,,0,As new,1091.9540229885058,Wallonia
204,20222182,4100,95000,house,1.0,50.0,0,0,1,,,0,Good,1900.0,Wallonia
9864,20240732,7000,95000,apartment,1.0,22.0,0,0,1,,,0,Good,4318.181818181818,Wallonia
4597,11075594,6044,95000,house,1.0,81.0,0,0,1,,,0,To be done up,1172.8395061728395,Wallonia
7380,20241421,7000,95000,apartment,1.0,60.0,0,0,1,3.0,,0,Good,1583.3333333333333,Wallonia
4650,20011073,5377,95000,house,1.0,44.0,0,0,1,,296.0,0,Good,2159.090909090909,Wallonia
6573,20211648,4480,90000,apartment,1.0,55.0,1,0,1,,,0,Good,1636.3636363636363,Wallonia
1958,20220850,5300,90000,house,2.0,90.0,0,0,1,,,0,To renovate,1000.0,Wallonia
2210,20232121,5650,90000,house,4.0,108.0,0,0,1,,,0,To renovate,833.3333333333334,Wallonia
2390,20237318,4420,89000,house,2.0,80.0,0,0,1,,,0,To be done up,1112.5,Wallonia
8590,11312107,4000,89000,apartment,1.0,32.0,0,0,1,14.0,,0,Good,2781.25,Wallonia
9229,20077445,4577,89000,apartment,1.0,75.0,0,0,1,,,0,Good,1186.6666666666667,Wallonia
5230,20074574,4102,89000,house,2.0,60.0,1,0,1,10.0,,0,To renovate,1483.3333333333333,Wallonia
9346,20206721,4000,87000,apartment,1.0,29.0,0,0,1,,,0,As new,3000.0,Wallonia
3426,20030248,7340,85000,house,2.0,136.0,0,0,1,,91.0,0,To renovate,625.0,Wallonia
9940,20080905,4577,85000,apartment,1.0,55.0,0,0,1,20.0,,0,Just renovated,1545.4545454545455,Wallonia
4140,20043641,6769,85000,house,1.0,75.0,0,0,1,12.0,,0,To renovate,1133.3333333333333,Wallonia
3981,11427195,5530,80000,house,2.0,68.0,0,0,1,,270.0,0,To be done up,1176.4705882352941,Wallonia
8843,20228734,6040,80000,apartment,2.0,120.0,0,0,1,,,0,Good,666.6666666666666,Wallonia
2931,20184423,4100,79900,house,2.0,59.0,0,0,1,,,0,As new,1354.2372881355932,Wallonia
4876,11379400,7331,79000,house,2.0,70.0,1,0,1,,,0,Good,1128.5714285714287,Wallonia
8589,11312106,4000,79000,apartment,1.0,32.0,0,0,1,14.0,,0,To renovate,2468.75,Wallonia
680,20213107,4100,79000,house,1.0,45.0,1,0,1,35.0,,0,To be done up,1755.5555555555557,Wallonia
89,20226752,4100,79000,house,1.0,70.0,0,0,1,,55.0,0,Good,1128.5714285714287,Wallonia
1711,20246501,7140,75000,house,2.0,123.0,1,0,1,,,0,To renovate,609.7560975609756,Wallonia
4861,20186441,6030,75000,house,2.0,127.0,0,0,1,,,0,To renovate,590.5511811023622,Wallonia
3634,20225480,5540,74000,house,2.0,32.0,0,1,1,26.0,543.0,0,Good,2312.5,Wallonia
716,20184647,4020,74000,house,2.0,73.0,0,0,1,10.0,45.0,0,To renovate,1013.6986301369863,Wallonia
2420,20184665,4050,70000,house,2.0,65.0,0,0,1,10.0,250.0,0,To renovate,1076.923076923077,Wallonia
6240,20213686,6000,70000,apartment,2.0,83.0,0,0,1,,,0,To renovate,843.3734939759037,Wallonia
7600,20228733,6040,70000,apartment,2.0,105.0,0,0,1,,,0,Good,666.6666666666666,Wallonia
3124,20189513,6044,69000,house,4.0,118.0,0,0,1,,220.0,0,To renovate,584.7457627118644,Wallonia
1743,20135829,4020,68000,house,1.0,64.0,0,0,1,,88.0,0,To renovate,1062.5,Wallonia
1353,20188582,4460,65000,house,3.0,91.0,0,0,1,,40.0,0,To renovate,714.2857142857143,Wallonia
3802,20234761,7100,65000,house,3.0,106.0,0,0,1,,,0,To renovate,613.2075471698113,Wallonia
1942,20225542,5542,60000,house,2.0,58.0,0,0,1,12.0,211.0,0,Good,1034.4827586206898,Wallonia
3099,20136248,4020,57000,house,2.0,45.0,0,0,1,14.0,,0,To renovate,1266.6666666666667,Wallonia
4873,20170254,4460,50000,house,2.0,100.0,0,0,1,28.0,70.0,0,Good,500.0,Wallonia
4596,20006076,4570,40000,house,1.0,52.0,0,0,1,,310.0,0,To restore,769.2307692307693,Wallonia
9897,20214107,6001,35000,apartment,2.0,87.0,0,0,1,,591.0,0,Good,402.2988505747126,Wallonia
