Unnamed: 0,Property ID,Locality data,Price,Property type,Number of bedrooms,Living area m²,Equipped kitchen,Furnished,Open fire,Terrace surface m²,Garden area m²,Swimming pool,Building condition,Price per m²,Region
6396,20142632,1000,299000,apartment,3.0,105.0,0,0,1,,,0,To renovate,2847.6190476190477,Brussels
6395,20142696,1000,299000,apartment,3.0,105.0,0,0,1,,,0,To renovate,2847.6190476190477,Brussels
5409,20223016,1070,299000,apartment,2.0,90.0,1,0,1,20.0,,0,As new,3322.222222222222,Brussels
8960,20197600,1190,299000,apartment,2.0,83.0,0,0,1,8.0,,0,As new,3602.409638554217,Brussels
7811,20209904,1030,299000,apartment,2.0,107.0,0,0,1,5.0,,0,As new,2794.392523364486,Brussels
2958,20213137,1083,299000,house,3.0,121.0,0,0,1,10.0,100.0,0,To renovate,2471.0743801652893,Brussels
8902,20230569,1070,299000,apartment,2.0,111.0,0,0,1,16.0,,0,Good,2693.6936936936936,Brussels
5266,11309990,1180,299000,house,4.0,124.0,0,0,1,,87.0,0,To renovate,2411.2903225806454,Brussels
6886,20231544,1120,299000,apartment,2.0,82.0,1,0,1,,,0,As new,3646.3414634146343,Brussels
6353,20199488,1170,299000,apartment,2.0,100.0,1,0,1,15.0,,0,To renovate,2990.0,Brussels
5557,20228948,1200,299000,apartment,2.0,95.0,0,0,1,,,0,To renovate,3147.3684210526317,Brussels
8555,11468054,1020,299000,apartment,2.0,90.0,1,0,1,6.0,,0,As new,3322.222222222222,Brussels
7110,20199265,1170,299000,apartment,2.0,100.0,0,0,1,16.0,,0,Good,2990.0,Brussels
7458,20193657,1180,299000,apartment,2.0,80.0,1,0,1,5.0,,0,Good,3737.5,Brussels
6730,20210441,1140,299000,apartment,1.0,58.0,0,0,1,10.0,,0,As new,5155.172413793103,Brussels
9196,20180882,1040,299000,apartment,2.0,89.0,1,0,1,,,0,Good,3359.550561797753,Brussels
7855,20178049,1200,299000,apartment,2.0,100.0,1,0,1,,,0,To be done up,2990.0,Brussels
7872,20212924,1000,299000,apartment,2.0,90.0,1,0,1,,,0,As new,3322.222222222222,Brussels
5697,20211817,1160,298000,apartment,3.0,91.0,0,0,1,,,0,Good,3274.7252747252746,Brussels
5608,20241872,1050,297500,apartment,2.0,74.0,1,0,1,6.0,,0,To renovate,4020.2702702702704,Brussels
8067,20156631,1020,297000,apartment,2.0,87.0,0,0,1,7.0,,0,Good,3413.793103448276,Brussels
9408,11435693,1040,295000,apartment,2.0,75.0,1,0,1,8.0,,0,To be done up,3933.3333333333335,Brussels
7193,20117934,1150,295000,apartment,2.0,81.0,1,0,1,6.0,,0,To renovate,3641.9753086419755,Brussels
7072,20194045,1030,295000,apartment,2.0,97.0,0,0,1,5.0,,0,As new,3041.237113402062,Brussels
7091,20179555,1150,295000,apartment,1.0,70.0,0,0,1,12.0,,0,Good,4214.285714285715,Brussels
9261,20165002,1030,295000,apartment,2.0,93.0,1,0,1,5.0,,0,As new,3172.043010752688,Brussels
6064,20238079,1083,295000,apartment,2.0,90.0,0,0,1,6.0,,0,As new,3277.777777777778,Brussels
5943,20236054,1190,295000,apartment,2.0,91.0,1,0,1,,,1,Good,3241.7582417582416,Brussels
5930,20230625,1200,295000,apartment,1.0,65.0,0,0,1,4.0,,0,As new,4538.461538461538,Brussels
6841,20133165,1180,295000,apartment,1.0,89.0,1,0,1,2.0,,0,Good,3314.6067415730336,Brussels
7663,20148173,1030,295000,apartment,2.0,90.0,0,0,1,7.0,,0,Good,3277.777777777778,Brussels
5853,20204559,1180,295000,apartment,2.0,86.0,0,0,1,23.0,,0,To renovate,3430.232558139535,Brussels
7707,20165117,1050,295000,apartment,1.0,62.0,0,0,1,16.0,,0,As new,4758.064516129032,Brussels
9407,20039348,1020,295000,apartment,2.0,110.0,0,0,1,12.0,,0,Good,2681.818181818182,Brussels
7853,20192948,1200,295000,apartment,2.0,81.0,0,0,1,13.0,,0,To be done up,3641.9753086419755,Brussels
8959,20158772,1030,295000,apartment,1.0,59.0,0,0,1,3.0,,0,As new,5000.0,Brussels
5844,20220934,1070,295000,apartment,3.0,110.0,1,0,1,21.0,,0,Just renovated,2681.818181818182,Brussels
5820,20143305,1190,295000,apartment,2.0,72.0,0,0,1,8.0,,0,Good,4097.222222222223,Brussels
7791,20206282,1020,295000,apartment,3.0,118.0,1,0,1,10.0,,0,Good,2500.0,Brussels
9861,20220790,1060,295000,apartment,1.0,58.0,0,0,1,8.0,,0,Good,5086.206896551724,Brussels
6669,20228521,1160,295000,apartment,1.0,83.0,0,0,1,,,0,Good,3554.2168674698796,Brussels
9737,20046290,1050,295000,apartment,2.0,79.0,1,0,1,9.0,,0,Good,3734.1772151898736,Brussels
9736,11124379,1030,295000,apartment,1.0,72.0,0,0,1,9.0,25.0,0,As new,4097.222222222223,Brussels
8413,11088988,1140,295000,apartment,1.0,55.0,0,1,1,5.0,,0,As new,5363.636363636364,Brussels
8412,11202788,1030,295000,apartment,1.0,55.0,0,1,1,5.0,,0,As new,5363.636363636364,Brussels
5418,20210100,1080,295000,apartment,3.0,98.0,0,0,1,5.0,,0,As new,3010.204081632653,Brussels
5419,20210248,1082,295000,apartment,3.0,98.0,0,0,1,5.0,,0,As new,3010.204081632653,Brussels
6486,20168145,1030,295000,apartment,2.0,100.0,0,0,1,,,0,To be done up,2950.0,Brussels
10443,20067082,1140,295000,apartment,1.0,68.0,1,0,1,18.0,,0,As new,4338.235294117647,Brussels
8931,20177459,1070,291500,apartment,1.0,84.0,0,0,1,7.0,,0,As new,3470.2380952380954,Brussels
9126,11470711,1070,291500,apartment,1.0,83.0,0,0,1,6.0,,0,As new,3512.0481927710844,Brussels
8549,20204519,1140,290000,apartment,2.0,91.0,1,0,1,11.0,,0,Good,3186.813186813187,Brussels
8672,20162361,1170,290000,apartment,2.0,71.0,0,0,1,2.0,,0,To renovate,4084.507042253521,Brussels
8309,20004254,1050,290000,apartment,1.0,70.0,0,0,1,9.0,,0,To renovate,4142.857142857143,Brussels
9194,20139953,1190,290000,apartment,1.0,98.0,0,0,1,,,0,To renovate,2959.183673469388,Brussels
9839,20129869,1140,290000,apartment,2.0,85.0,0,0,1,5.0,,0,Good,3411.764705882353,Brussels
9734,11403440,1140,289869,apartment,2.0,103.0,0,0,1,8.0,,0,Good,2814.26213592233,Brussels
8854,20155575,1000,289000,apartment,1.0,62.0,0,0,1,,,0,As new,4661.290322580645,Brussels
9227,20231759,1082,289000,apartment,3.0,106.0,1,0,1,,,0,Good,2726.4150943396226,Brussels
9731,10357608,1040,289000,apartment,1.0,79.0,0,0,1,,,0,Good,3658.227848101266,Brussels
10441,20001734,1120,289000,apartment,2.0,91.0,1,0,1,3.0,,0,Good,3175.8241758241757,Brussels
6268,20209141,1140,289000,apartment,2.0,80.0,0,0,1,,,0,Just renovated,3612.5,Brussels
10107,20141598,1030,289000,apartment,2.0,98.0,0,0,1,8.0,,0,To be done up,2948.9795918367345,Brussels
8855,20155581,1210,289000,apartment,1.0,62.0,0,0,1,,,0,As new,4661.290322580645,Brussels
7421,11072032,1170,289000,apartment,2.0,97.0,0,0,1,8.0,,0,To be done up,2979.381443298969,Brussels
5666,20228322,1070,289000,apartment,2.0,75.0,1,0,1,10.0,,0,As new,3853.3333333333335,Brussels
5716,20246469,1030,285000,apartment,1.0,55.0,1,0,1,,,0,As new,5181.818181818182,Brussels
5692,20215667,1000,285000,apartment,2.0,80.0,0,0,1,,,0,Good,3562.5,Brussels
6006,20142637,1000,285000,apartment,1.0,79.0,1,0,1,,,0,Good,3607.5949367088606,Brussels
6007,20142604,1000,285000,apartment,1.0,79.0,1,0,1,,,0,As new,3607.5949367088606,Brussels
9402,20094832,1190,285000,apartment,2.0,91.0,0,0,1,6.0,,0,Good,3131.868131868132,Brussels
7155,11315754,1000,285000,apartment,1.0,79.0,1,0,1,,,0,Good,3607.5949367088606,Brussels
8173,20132834,1000,285000,apartment,1.0,65.0,0,1,1,5.0,,0,As new,4384.615384615385,Brussels
8063,10974984,1030,285000,apartment,1.0,86.0,1,0,1,2.0,,0,As new,3313.953488372093,Brussels
6808,20221577,1080,285000,apartment,3.0,105.0,1,0,1,5.0,,0,Good,2714.285714285714,Brussels
6394,20142697,1000,285000,apartment,1.0,79.0,1,0,1,,,0,Good,3607.5949367088606,Brussels
6993,20233551,1020,285000,apartment,3.0,102.0,0,0,1,25.0,,0,As new,2794.1176470588234,Brussels
6420,20230990,1200,285000,apartment,2.0,76.0,1,0,1,16.0,,0,Good,3750.0,Brussels
6159,20232059,1000,285000,apartment,2.0,76.0,0,1,1,,,0,Good,3750.0,Brussels
8853,20197973,1090,284500,apartment,1.0,82.0,0,0,1,,,0,As new,3469.512195121951,Brussels
7334,11396162,1030,280000,apartment,2.0,99.0,0,0,1,,,0,As new,2828.282828282828,Brussels
9096,20104558,1190,280000,apartment,1.0,72.0,0,0,1,2.0,,0,Good,3888.8888888888887,Brussels
7109,20157784,1200,280000,apartment,2.0,84.0,0,0,1,7.0,,0,To renovate,3333.3333333333335,Brussels
9357,20179324,1020,280000,apartment,2.0,89.0,0,0,1,6.0,,0,As new,3146.067415730337,Brussels
6351,20200624,1081,280000,apartment,3.0,120.0,0,0,1,8.0,,0,To be done up,2333.3333333333335,Brussels
9125,11198423,1083,280000,apartment,1.0,71.0,0,0,1,7.0,,0,As new,3943.6619718309857,Brussels
9124,11146263,1082,280000,apartment,1.0,71.0,0,0,1,7.0,,0,As new,3943.6619718309857,Brussels
6055,20240723,1140,279000,apartment,1.0,76.0,0,0,1,,,0,As new,3671.0526315789475,Brussels
10373,20165636,1070,279000,apartment,3.0,106.0,0,0,1,21.0,,0,To be done up,2632.0754716981132,Brussels
5819,20102136,1000,279000,apartment,2.0,75.0,0,0,1,10.0,,0,Good,3720.0,Brussels
6472,11478845,1070,279000,apartment,1.0,87.0,0,0,1,17.0,,0,As new,3206.896551724138,Brussels
9558,20151724,1070,279000,apartment,2.0,91.0,0,0,1,,,0,Good,3065.934065934066,Brussels
9356,20177754,1090,279000,apartment,2.0,85.0,1,0,1,,,0,As new,3282.3529411764707,Brussels
9193,20137159,1120,279000,apartment,2.0,100.0,1,0,1,8.0,,0,Good,2790.0,Brussels
8900,20233591,1082,275000,apartment,2.0,77.0,0,0,1,23.0,,0,As new,3571.4285714285716,Brussels
7494,20210134,1030,275000,apartment,2.0,116.0,0,0,1,,,0,Good,2370.689655172414,Brussels
7239,20205244,1060,275000,apartment,3.0,135.0,0,0,1,,,0,To renovate,2037.037037037037,Brussels
5915,20199477,1150,275000,apartment,2.0,80.0,0,0,1,10.0,,0,Good,3437.5,Brussels
9495,20201304,1190,275000,apartment,2.0,95.0,1,0,1,3.0,,0,Good,2894.7368421052633,Brussels
5629,20231483,1140,275000,apartment,2.0,85.0,0,0,1,18.0,,0,As new,3235.294117647059,Brussels
8060,10278004,1190,275000,apartment,1.0,83.0,1,0,1,,,0,Good,3313.253012048193,Brussels
7153,11476233,1190,275000,apartment,2.0,98.0,1,0,1,11.0,,0,To be done up,2806.122448979592,Brussels
8542,11211806,1040,275000,apartment,1.0,53.0,0,1,1,,,0,As new,5188.679245283019,Brussels
6779,20219710,1050,275000,apartment,1.0,97.0,0,0,1,,,0,Good,2835.0515463917527,Brussels
9072,20101936,1040,275000,apartment,1.0,80.0,1,0,1,7.0,,0,To renovate,3437.5,Brussels
5442,20232394,1050,275000,apartment,1.0,50.0,1,0,1,,,0,Good,5500.0,Brussels
8402,20181141,1060,275000,apartment,2.0,158.0,1,0,1,,,0,Good,1740.506329113924,Brussels
10170,20187380,1120,275000,apartment,3.0,100.0,0,0,1,12.0,,0,As new,2750.0,Brussels
8172,11389499,1150,275000,apartment,1.0,73.0,1,0,1,6.0,,0,Good,3767.123287671233,Brussels
10369,11294740,1000,275000,apartment,2.0,110.0,0,0,1,26.0,,0,To renovate,2500.0,Brussels
6703,20181879,1050,275000,apartment,1.0,45.0,1,1,1,,,0,As new,6111.111111111111,Brussels
6638,20214316,1140,275000,apartment,2.0,85.0,1,0,1,14.0,,0,Good,3235.294117647059,Brussels
7852,20202111,1150,275000,apartment,1.0,62.0,1,0,1,10.0,,0,To be done up,4435.4838709677415,Brussels
7851,20165496,1020,275000,apartment,2.0,90.0,0,0,1,13.0,,0,Good,3055.5555555555557,Brussels
7521,20234493,1000,275000,apartment,2.0,79.0,0,0,1,7.0,,0,Good,3481.012658227848,Brussels
8248,20220864,1000,275000,apartment,2.0,75.0,0,0,1,18.0,,0,Good,3666.6666666666665,Brussels
6659,20232683,1050,275000,apartment,1.0,57.0,1,0,1,,,0,Good,4824.561403508772,Brussels
10370,11340402,1140,275000,apartment,1.0,44.0,1,1,1,9.0,,0,As new,6250.0,Brussels
7522,20232396,1050,275000,apartment,1.0,50.0,1,0,1,,,0,Good,5500.0,Brussels
6679,20221429,1140,270000,apartment,1.0,93.0,0,0,1,,100.0,0,To be done up,2903.2258064516127,Brussels
7070,20202066,1210,270000,apartment,2.0,96.0,0,0,1,,,0,Good,2812.5,Brussels
5421,20229539,1190,270000,apartment,1.0,78.0,0,0,1,7.0,,0,As new,3461.5384615384614,Brussels
6368,20221575,1070,270000,apartment,2.0,75.0,0,1,1,8.0,,0,As new,3600.0,Brussels
6885,20232020,1120,270000,apartment,2.0,100.0,0,0,1,3.0,,0,To renovate,2700.0,Brussels
7869,20119494,1200,270000,apartment,1.0,67.0,1,0,1,,,0,Good,4029.8507462686566,Brussels
7152,20103578,1200,269500,apartment,2.0,75.0,0,0,1,16.0,,0,To be done up,3593.3333333333335,Brussels
10167,11313048,1070,269000,apartment,2.0,100.0,1,0,1,,,0,Just renovated,2690.0,Brussels
9715,20104992,1200,269000,apartment,1.0,85.0,1,0,1,18.0,,0,As new,3164.705882352941,Brussels
8694,20178379,1140,269000,apartment,2.0,75.0,0,0,1,5.0,,0,Good,3586.6666666666665,Brussels
8801,20153520,1000,269000,apartment,3.0,100.0,1,0,1,,,0,To renovate,2690.0,Brussels
6054,20240726,1140,269000,apartment,1.0,74.0,0,0,1,5.0,,0,As new,3635.135135135135,Brussels
6508,20216290,1000,269000,apartment,2.0,70.0,0,1,1,10.0,,0,Good,3842.8571428571427,Brussels
10365,20166474,1083,269000,apartment,2.0,94.0,0,0,1,17.0,,0,As new,2861.7021276595747,Brussels
6146,20235524,1140,265000,apartment,3.0,94.0,0,0,1,8.0,,0,To renovate,2819.148936170213,Brussels
5914,20186166,1080,265000,apartment,2.0,83.0,0,0,1,4.0,,0,As new,3192.7710843373493,Brussels
6658,20233641,1083,265000,apartment,2.0,79.0,0,0,1,3.0,,0,Good,3354.4303797468356,Brussels
8055,20179867,1000,265000,apartment,1.0,80.0,1,0,1,,,0,Just renovated,3312.5,Brussels
8056,20118346,1000,265000,apartment,1.0,80.0,1,0,1,,,0,Just renovated,3312.5,Brussels
6139,20246703,1030,265000,apartment,1.0,82.0,1,0,1,22.0,,0,Good,3231.7073170731705,Brussels
5851,20171979,1030,265000,apartment,2.0,87.0,1,0,1,3.0,,0,Good,3045.977011494253,Brussels
10435,20008306,1050,265000,apartment,2.0,70.0,0,0,1,3.0,,0,To be done up,3785.714285714286,Brussels
5929,20231857,1070,265000,apartment,3.0,85.0,0,0,1,4.0,,0,As new,3117.6470588235293,Brussels
10125,20132130,1070,265000,apartment,2.0,89.0,0,0,1,,,0,As new,2977.5280898876404,Brussels
6746,20157058,1180,265000,apartment,2.0,85.0,1,0,1,,,0,Good,3117.6470588235293,Brussels
6393,20142710,1000,265000,apartment,2.0,86.0,0,0,1,,,0,To renovate,3081.3953488372094,Brussels
9821,11477571,1030,265000,apartment,2.0,88.0,0,0,1,20.0,,0,To renovate,3011.3636363636365,Brussels
6684,20237580,1140,265000,apartment,1.0,74.0,0,0,1,7.0,,0,Good,3581.0810810810813,Brussels
5519,20233951,1200,260000,apartment,1.0,62.0,1,0,1,6.0,,0,Good,4193.548387096775,Brussels
5584,20243746,1020,260000,apartment,2.0,95.0,0,0,1,,,0,Good,2736.842105263158,Brussels
7188,20160623,1140,260000,apartment,1.0,62.0,0,0,1,8.0,,0,As new,4193.548387096775,Brussels
10363,20066778,1020,260000,apartment,1.0,78.0,0,0,1,,,0,As new,3333.3333333333335,Brussels
6307,20232209,1150,260000,apartment,1.0,62.0,1,0,1,6.0,,0,Good,4193.548387096775,Brussels
5715,20246433,1070,260000,apartment,2.0,92.0,1,0,1,8.0,,0,As new,2826.086956521739,Brussels
10164,11488099,1050,260000,apartment,1.0,65.0,0,0,1,4.0,,0,Good,4000.0,Brussels
5611,20228599,1082,260000,apartment,3.0,100.0,1,0,1,3.0,,0,Just renovated,2600.0,Brussels
6678,20221371,1140,260000,apartment,2.0,79.0,0,0,1,13.0,,0,Good,3291.1392405063293,Brussels
6005,20238314,1180,260000,apartment,2.0,83.0,0,0,1,14.0,,0,To be done up,3132.5301204819275,Brussels
5870,20244914,1140,260000,apartment,2.0,82.0,1,0,1,,,0,Good,3170.731707317073,Brussels
6000,20219038,1170,260000,apartment,1.0,65.0,0,0,1,49.0,,0,Good,4000.0,Brussels
7205,20218158,1140,259000,apartment,2.0,61.0,0,0,1,,,0,Good,4245.901639344263,Brussels
10362,20053944,1020,259000,apartment,3.0,110.0,1,0,1,2.0,,0,Good,2354.5454545454545,Brussels
7456,20169678,1070,259000,apartment,2.0,125.0,0,0,1,17.0,,0,Good,2072.0,Brussels
9391,20236045,1080,259000,apartment,2.0,92.0,0,0,1,3.0,,0,As new,2815.217391304348,Brussels
8339,10368784,1082,259000,apartment,2.0,88.0,1,0,1,40.0,190.0,0,Good,2943.181818181818,Brussels
5544,20229742,1070,259000,apartment,2.0,80.0,1,0,1,10.0,,0,Good,3237.5,Brussels
6392,20142692,1000,259000,apartment,2.0,86.0,0,0,1,,,0,To renovate,3011.6279069767443,Brussels
5413,20240926,1200,259000,apartment,1.0,74.0,0,0,1,3.0,,0,To be done up,3500.0,Brussels
5428,20195418,1190,259000,apartment,1.0,69.0,0,0,1,3.0,,0,Good,3753.623188405797,Brussels
6206,20183620,1030,259000,apartment,2.0,96.0,0,0,1,,,0,Good,2697.9166666666665,Brussels
8165,20241369,1190,259000,apartment,2.0,89.0,0,0,1,,,0,To renovate,2910.112359550562,Brussels
7116,11090289,1070,259000,apartment,3.0,115.0,0,0,1,8.0,,0,Good,2252.1739130434785,Brussels
10361,11407368,1020,259000,apartment,3.0,90.0,0,0,1,8.0,,0,To be done up,2877.777777777778,Brussels
8247,20221370,1140,255000,apartment,1.0,101.0,0,0,1,,,0,To be done up,2524.7524752475247,Brussels
7562,11286071,1030,255000,apartment,2.0,81.0,0,0,1,,,0,Good,3148.1481481481483,Brussels
6999,20234457,1140,255000,apartment,1.0,60.0,0,0,1,7.0,,0,Good,4250.0,Brussels
6453,20234357,1190,255000,apartment,1.0,72.0,0,0,1,6.0,,0,As new,3541.6666666666665,Brussels
8337,20151147,1180,255000,apartment,2.0,82.0,0,0,1,4.0,,0,As new,3109.756097560976,Brussels
6350,20189549,1180,255000,apartment,3.0,100.0,0,0,1,13.0,,0,Good,2550.0,Brussels
6971,20229399,1190,255000,apartment,1.0,73.0,0,0,1,7.0,,0,As new,3493.150684931507,Brussels
8579,20210276,1030,255000,apartment,2.0,103.0,1,0,1,20.0,,0,Good,2475.7281553398057,Brussels
7839,20215814,1080,255000,apartment,3.0,105.0,1,0,1,6.0,,0,Good,2428.5714285714284,Brussels
10433,11442351,1050,255000,apartment,1.0,67.0,0,0,1,,,0,As new,3805.9701492537315,Brussels
6773,20162375,1180,250000,apartment,2.0,65.0,0,0,1,,,0,As new,3846.153846153846,Brussels
9371,20167515,1080,250000,apartment,3.0,122.0,0,0,1,11.0,,0,To renovate,2049.1803278688526,Brussels
7328,11475971,1000,250000,apartment,1.0,65.0,1,1,1,3.0,,0,To be done up,3846.153846153846,Brussels
6138,20245944,1050,250000,apartment,1.0,45.0,1,0,1,22.0,70.0,0,Good,5555.555555555556,Brussels
9993,11478925,1050,250000,apartment,1.0,65.0,0,0,1,,,0,Good,3846.153846153846,Brussels
7975,20192851,1040,250000,apartment,1.0,60.0,0,0,1,30.0,,0,Good,4166.666666666667,Brussels
9592,20077468,1000,250000,apartment,1.0,85.0,0,0,1,,,0,To be done up,2941.176470588235,Brussels
6337,20246674,1070,250000,apartment,2.0,101.0,1,0,1,8.0,,0,As new,2475.2475247524753,Brussels
8647,10423650,1060,250000,apartment,1.0,55.0,0,0,1,,,0,Good,4545.454545454545,Brussels
9994,11262373,1190,250000,apartment,1.0,70.0,1,0,1,16.0,18.0,0,Good,3571.4285714285716,Brussels
5473,20236870,1140,250000,apartment,1.0,62.0,1,0,1,5.0,,0,Good,4032.2580645161293,Brussels
7023,20214258,1070,250000,apartment,4.0,120.0,0,0,1,14.0,,0,To renovate,2083.3333333333335,Brussels
6126,20232431,1050,250000,apartment,1.0,65.0,0,0,1,,,0,Good,3846.153846153846,Brussels
8835,20187267,1200,250000,apartment,1.0,113.0,0,0,1,,,0,Good,2212.3893805309735,Brussels
7069,20161524,1082,250000,apartment,2.0,87.0,0,0,1,,,0,As new,2873.5632183908046,Brussels
6158,20234124,1080,250000,apartment,2.0,70.0,0,0,1,,,0,Good,3571.4285714285716,Brussels
6560,20219929,1080,250000,apartment,2.0,100.0,0,0,1,10.0,,0,Good,2500.0,Brussels
6559,20222511,1120,249900,apartment,2.0,91.0,1,0,1,6.0,,0,Good,2746.153846153846,Brussels
7327,11384324,1080,249500,apartment,2.0,90.0,0,0,1,14.0,,0,Good,2772.222222222222,Brussels
8380,10564858,1070,249000,apartment,3.0,105.0,1,0,1,7.0,,0,Good,2371.4285714285716,Brussels
7455,20168958,1150,249000,apartment,1.0,64.0,0,0,1,,,0,Good,3890.625,Brussels
8246,20219460,1000,249000,apartment,2.0,83.0,1,0,1,,,0,Good,3000.0,Brussels
6838,20240593,1190,249000,apartment,1.0,75.0,1,0,1,5.0,,0,Good,3320.0,Brussels
6434,20053999,1150,249000,apartment,1.0,77.0,0,0,1,,7.0,0,Good,3233.7662337662337,Brussels
7276,20189107,1081,249000,apartment,2.0,80.0,0,0,1,,,0,As new,3112.5,Brussels
5403,20219368,1081,249000,apartment,2.0,94.0,1,0,1,10.0,,0,Good,2648.936170212766,Brussels
6908,20226850,1080,249000,apartment,2.0,98.0,1,0,1,,,0,Good,2540.816326530612,Brussels
6327,20230915,1070,249000,apartment,3.0,95.0,0,0,1,7.0,,0,Good,2621.0526315789475,Brussels
6909,20226849,1082,249000,apartment,2.0,98.0,1,0,1,,,0,Good,2540.816326530612,Brussels
8531,9935237,1080,249000,apartment,2.0,101.0,0,0,1,11.0,,0,As new,2465.3465346534654,Brussels
7262,20166800,1082,249000,apartment,2.0,90.0,0,0,1,9.0,,0,Good,2766.6666666666665,Brussels
9990,20088644,1030,249000,apartment,1.0,96.0,0,0,1,,165.0,0,To renovate,2593.75,Brussels
9589,11104884,1070,249000,apartment,3.0,97.0,0,0,1,8.0,,0,To be done up,2567.0103092783506,Brussels
6931,20142394,1000,249000,apartment,1.0,81.0,1,0,1,11.0,11.0,0,To renovate,3074.074074074074,Brussels
7893,20159557,1180,249000,apartment,1.0,53.0,0,0,1,5.0,,0,Just renovated,4698.11320754717,Brussels
8825,20166072,1200,249000,apartment,1.0,70.0,0,0,1,5.0,,0,Good,3557.1428571428573,Brussels
5743,20229627,1030,249000,apartment,2.0,83.0,1,0,1,,35.0,0,Just renovated,3000.0,Brussels
6267,20208952,1081,249000,apartment,3.0,120.0,0,0,1,5.0,,0,To renovate,2075.0,Brussels
5276,20244095,1020,249000,apartment,2.0,85.0,1,0,1,8.0,,0,Good,2929.4117647058824,Brussels
7146,20060802,1180,249000,apartment,2.0,75.0,1,0,1,14.0,,0,Good,3320.0,Brussels
5498,20229911,1083,249000,apartment,2.0,92.0,1,0,1,,,0,To be done up,2706.521739130435,Brussels
5811,20209202,1070,245000,apartment,2.0,87.0,0,0,1,3.0,100.0,0,Good,2816.0919540229884,Brussels
9158,20207520,1090,245000,apartment,2.0,85.0,0,0,1,2.0,,0,To be done up,2882.3529411764707,Brussels
7115,20142599,1000,245000,apartment,1.0,61.0,1,0,1,,,0,Good,4016.3934426229507,Brussels
6183,20228323,1080,245000,apartment,2.0,88.0,1,0,1,27.0,,0,Good,2784.090909090909,Brussels
8334,11432436,1070,245000,apartment,3.0,95.0,0,0,1,12.0,,0,Just renovated,2578.9473684210525,Brussels
5441,20233596,1080,245000,apartment,3.0,110.0,1,0,1,10.0,,0,Good,2227.2727272727275,Brussels
5655,20225890,1000,245000,apartment,1.0,47.0,1,1,1,2.0,,0,Good,5212.765957446809,Brussels
7271,20235039,1030,245000,apartment,1.0,56.0,0,0,1,,,0,Good,4375.0,Brussels
8236,20140631,1070,245000,apartment,2.0,95.0,0,0,1,4.0,,0,To be done up,2578.9473684210525,Brussels
6119,20217508,1200,245000,apartment,1.0,68.0,0,0,1,12.0,,1,As new,3602.9411764705883,Brussels
7593,11298190,1050,245000,apartment,1.0,44.0,0,0,1,6.0,,0,Good,5568.181818181818,Brussels
9670,20218376,1200,245000,apartment,1.0,70.0,0,1,1,3.0,,0,Good,3500.0,Brussels
7022,20211940,1070,245000,apartment,1.0,64.0,0,0,1,,,0,As new,3828.125,Brussels
8643,20044911,1070,245000,apartment,1.0,80.0,0,0,1,10.0,,0,Good,3062.5,Brussels
7067,20163442,1050,240000,apartment,1.0,52.0,1,0,1,,,0,Good,4615.384615384615,Brussels
7068,20138106,1180,240000,apartment,1.0,56.0,1,0,1,4.0,,0,Good,4285.714285714285,Brussels
6301,20244728,1020,240000,apartment,2.0,95.0,0,0,1,,,0,Good,2526.315789473684,Brussels
10321,20007378,1080,240000,apartment,2.0,105.0,1,0,1,7.0,,0,Good,2285.714285714286,Brussels
5913,20195852,1080,240000,apartment,2.0,70.0,0,0,1,,,0,As new,3428.5714285714284,Brussels
9354,20149011,1030,240000,apartment,2.0,100.0,0,0,1,2.0,,0,To be done up,2400.0,Brussels
6702,20204459,1060,240000,apartment,2.0,80.0,0,0,1,,,0,To be done up,3000.0,Brussels
6485,20192919,1070,240000,apartment,3.0,94.0,1,0,1,25.0,,0,To renovate,2553.191489361702,Brussels
6643,20136058,1070,239000,apartment,2.0,84.0,1,0,1,,,0,Good,2845.2380952380954,Brussels
7114,11039784,1080,239000,apartment,2.0,106.0,1,0,1,12.0,,0,To be done up,2254.7169811320755,Brussels
8330,11098296,1070,239000,apartment,2.0,84.0,1,0,1,8.0,,0,Good,2845.2380952380954,Brussels
8331,20003090,1120,239000,apartment,1.0,70.0,1,0,1,53.0,100.0,0,As new,3414.285714285714,Brussels
6701,20208371,1140,239000,apartment,1.0,45.0,1,0,1,32.0,,0,Good,5311.111111111111,Brussels
9311,20186059,1070,239000,apartment,2.0,97.0,0,0,1,7.0,,0,Good,2463.917525773196,Brussels
9586,11429112,1000,239000,apartment,1.0,75.0,1,1,1,,,0,Good,3186.6666666666665,Brussels
6979,20215308,1030,239000,apartment,1.0,63.0,0,0,1,12.0,,0,Good,3793.6507936507937,Brussels
7051,10250928,1080,239000,apartment,2.0,105.0,1,0,1,4.0,,0,As new,2276.190476190476,Brussels
8697,20195848,1120,239000,apartment,3.0,105.0,0,0,1,9.0,,0,To renovate,2276.190476190476,Brussels
6468,10419257,1082,239000,apartment,2.0,88.0,1,0,1,8.0,,0,As new,2715.909090909091,Brussels
5282,20245205,1180,239000,apartment,2.0,76.0,0,0,1,10.0,,0,To be done up,3144.7368421052633,Brussels
6306,20234035,1030,239000,apartment,1.0,56.0,0,0,1,,,0,Good,4267.857142857143,Brussels
7236,20149010,1120,239000,apartment,2.0,80.0,1,0,1,2.0,,0,Good,2987.5,Brussels
9986,10892040,1070,235000,apartment,3.0,90.0,0,0,1,,,0,To be done up,2611.1111111111113,Brussels
